Data;Estado_Sigla;ETANOL_HIDRATADO_CONSUMO;ETANOL_HIDRATADO_PREÇO;GASOLINA_CONSUMO;GASOLINA_PREÇO;PROD_ETANOL_ANIDRO;PROD_ETANOL_HIDRATADO
2019-10-01;AM;10672,601;3,398572254;56009,854;4,480807808;0;1935,328
2019-11-01;AM;12211,776;3,383913333;53389,228;4,566386667;0;2767,135
2019-12-01;AM;9531,778;3,370631016;55879,742;4,360790634;0;991,797
2020-01-01;AM;9371,967;3,495323353;50449,272;4,542099678;0;0
2020-02-01;AM;12853,883;3,552217949;47495,745;4,73932;0;0
2020-03-01;AM;10489,948;3,563482412;44914,566;4,70224269;0;0
2020-04-01;AM;6705;3,534697143;33250,638;4,482674699;0;0
2020-05-01;AM;7259,899;3,412746835;41027,741;4,359420875;0;0
2020-06-01;AM;9123,934;3,294369458;48400,438;4,339111421;0;0
2020-07-01;AM;7994;3,320102273;60530,379;4,306217949;0;110,474
2020-08-01;AM;9089,943;3,223132231;59479,429;4,230111607;0;2262,161
2020-09-01;AM;10622,94;3,223132231;58871,991;4,230111607;0;2281,492
2020-10-01;AM;9917,814;3,333050633;61833,239;4,019837209;0;2820,307
2020-11-01;AM;8508,885;3,321823204;57805,904;4,083697368;0;1004,952
2020-12-01;AM;10957,515;3,433454545;61887,335;4,332536797;0;529,614
2021-01-01;AM;7699,964;3,479870647;39410,59;4,541870722;0;0
2021-02-01;AM;9317,243;3,696331288;38641,046;5,040518519;0;0
2021-03-01;AM;12515,164;4,214848684;45061,616;5,370114035;0;0
2021-04-01;AM;12570,646;4,170890323;50796,554;5,519368664;0;0
2021-05-01;AM;10507,375;4,208753086;53034,716;5,27446383;0;0
2021-06-01;AM;9304,902;4,339742331;55311,193;5,357493333;0;0
2021-07-01;AM;11685,898;4,587946565;56443,725;5,79254359;0;0
2021-08-01;AM;11345,643;4,690742138;54893,354;5,943414063;0;571,655
2021-09-01;AM;11093,975;4,825986395;53740,972;6,0827;0;1638,573
2021-10-01;AM;12261,491;4,871041096;55385,458;6,362035556;0;1272,218
2021-11-01;AM;11336,415;5,342547872;49723,088;6,737295374;0;1725,208
2021-12-01;AM;11173,99;5,37062406;55792,329;6,768026549;0;1179,744
2022-01-01;AM;8599,321;5,361771429;45022,893;6,741283019;0;1309,602
2022-02-01;AM;9044,62;5,334482759;49142,176;6,803041825;0;0
2022-03-01;AM;12414,535;5,437625899;46895,295;7,277827869;0;0
2022-04-01;AM;13621,522;5,568394161;48782,835;7,492430279;0;0
2022-05-01;AM;13399,814;5,558757396;48589,679;7,477090301;0;0
2022-06-01;AM;12129,858;5,517606383;49823,274;7,464294671;0;0
2022-07-01;AM;9807,691;5,20416185;55432,858;6,614493151;0;0
2022-08-01;AM;8089,419;4,764454148;62085,323;5,846200549;0;771,922
2022-09-01;AM;7750;4,307829457;59218,196;5,455380435;0;1108,06
2022-10-01;AM;9378,575;3,937763975;59776,446;5,146327684;0;2127,009
2022-11-01;AM;9721,977;3,743468208;57081,541;4,935053191;0;578,009
2022-12-01;AM;9862,311;3,826666667;62144,971;4,831845238;0;578,009
2023-01-01;AM;8643,704;3,908135593;44805,587;5,213652174;0;0
2023-02-01;AM;11497,881;3,927586207;52402,886;5,598762376;0;0
2023-03-01;AM;15571,705;4,440588235;48991,145;6,454951923;0;0
2023-04-01;AM;13706,036;4,742112676;48858,27;6,52271028;0;0
2023-05-01;AM;14713,821;4,658963731;52813,204;6,491633987;0;0
2023-06-01;AM;13131,556;4,5328;55457,595;6,196348548;0;0
2023-07-01;AM;13308,981;4,69375;53732,855;6,424902724;0;0
2023-08-01;AM;14896,558;4,635393939;56392,251;6,611205674;0;1004,094
2023-09-01;AM;14853,514;4,679640288;52480,158;6,759117647;0;1464,552
2023-10-01;AM;15032,957;4,618777778;52317,443;6,606498316;0;2628,135
2023-11-01;AM;15514,328;4,606;49450,119;6,68250996;0;1708,219
2023-12-01;AM;16591,383;4,498926174;51533,259;6,517714286;0;0
2012-01-01;AP;302;2,243103448;9544,3;2,821588235;0;0
2012-02-01;AP;305;2,312291667;9342,4;2,80349635;0;0
2012-03-01;AP;307;2,303333333;9961,3;2,781671429;0;0
2012-04-01;AP;326;2,288484848;9782;2,774647482;0;0
2012-05-01;AP;291;2,276904762;10310;2,768983051;0;0
2012-06-01;AP;279,8;2,28;10666,5;2,773736111;0;0
2012-07-01;AP;295,8;2,279166667;10469,2;2,77314;0;0
2012-08-01;AP;376;2,272765957;11873,4;2,782873563;0;0
2012-09-01;AP;273,8;2,271515152;11125,4;2,781951724;0;0
2012-10-01;AP;115;2,256923077;12167,9;2,793302703;0;0
2012-11-01;AP;237,0045266;2,2459375;10718,9;2,804756757;0;0
2012-12-01;AP;202,6022633;2,281111111;12023,2;2,805452055;0;0
2013-01-01;AP;75;2,253157895;10360,8;2,798876471;0;0
2013-02-01;AP;50;2,27862069;9764,8;2,954602941;0;0
2013-03-01;AP;80;2,266551724;10432;2,97070073;0;0
2013-04-01;AP;100;2,382631579;11175,5;2,990393103;0;0
2013-05-01;AP;167;2,490847458;11468,9;2,967857143;0;0
2013-06-01;AP;76;2,46122449;10790,3;2,972;0;0
2013-07-01;AP;176,8;2,473214286;11634,8;2,962027972;0;0
2013-08-01;AP;113;2,487142857;12507,1;2,94907438;0;0
2013-09-01;AP;161;2,425740741;11781,4;2,916067568;0;0
2013-10-01;AP;173;2,483513514;12845,1;2,940735294;0;0
2013-11-01;AP;125;2,475151515;11984;2,917777778;0;0
2013-12-01;AP;162;2,533;13155,1;2,961764706;0;0
2014-01-01;AP;181,8;2,568571429;11951,9;2,999051095;0;0
2014-02-01;AP;172,0035989;2,628888889;11256,5;3,026217054;0;0
2014-03-01;AP;110;2,676956522;11299,3;3,06129771;0;0
2014-04-01;AP;69;2,841666667;12294,3;3,0516;0;0
2014-05-01;AP;86;2,8;12953,7;3,036666667;0;0
2014-06-01;AP;50;2,8;11951,9;3,036666667;0;0
2014-07-01;AP;81,8;2,853333333;12920,2;3,083308824;0;0
2014-08-01;AP;89;2,875;14053,6;3,068064516;0;0
2014-09-01;AP;70;2,891666667;14277;3,080078125;0;0
2014-10-01;AP;94;2,9;14568;3,106252101;0;0
2014-11-01;AP;71;2,875;12653,4;3,152757576;0;0
2014-12-01;AP;102;2,85;14237,6;3,20130597;0;0
2015-01-01;AP;121;2,885714286;12628,4;3,20528972;0;0
2015-02-01;AP;114;3;11677,4;3,44607619;0;0
2015-03-01;AP;113;3,028571429;12442,9;3,472204724;0;0
2015-04-01;AP;118;3;12538,5;3,447983333;0;0
2015-05-01;AP;209;2,64;12398,7;3,444166667;0;0
2015-06-01;AP;212;2,58125;12999,4;3,433537313;0;0
2015-07-01;AP;222;2,568333333;12970,221;3,431203704;0;0
2015-08-01;AP;197;2,678888889;13202,1;3,401527778;0;0
2015-09-01;AP;275;2,626666667;13348,9;3,272068966;0;0
2015-10-01;AP;317;2,975;13375,5;3,486730769;0;0
2015-11-01;AP;185;3,07;12079,3;3,564482759;0;0
2015-12-01;AP;110;3,1;14091,9;3,562083333;0;0
2016-01-01;AP;90;3,1;11188,8;3,5664;0;0
2016-02-01;AP;80;3,1;11310;3,637719298;0;0
2016-03-01;AP;40;3,34;12656,1;3,613282353;0;0
2016-04-01;AP;25;3,59;12306;3,642413793;0;0
2016-05-01;AP;25;3,704;12527,1;3,6444;0;0
2016-06-01;AP;20;3,704;12527,8;3,675;0;0
2016-07-01;AP;90;3,72;12489,4;3,66875;0;0
2016-08-01;AP;65;3,6975;13436,99;3,682689189;0;0
2016-09-01;AP;44;3,6796;13558,8;3,665986301;0;0
2016-10-01;AP;20;3,706;13044,8;3,68647541;0;0
2016-11-01;AP;15;3,726;13015,4;3,68372973;0;0
2016-12-01;AP;25;3,744;13476,5;3,704754098;0;0
2017-01-01;AP;20;3,7636;11819,5;3,758731343;0;0
2017-02-01;AP;10;3,89;11130;3,733333333;0;0
2017-03-01;AP;10;3,89;12626,5;3,689139785;0;0
2017-04-01;AP;20;3,88;12076,7;3,641917808;0;0
2017-05-01;AP;10;3,793166667;13299;3,624285714;0;0
2017-06-01;AP;20;3,75475;13054;3,569691176;0;0
2017-07-01;AP;20;3,69;12919,5;3,4940625;0;0
2017-08-01;AP;40;3,69;13693;3,692;0;0
2017-09-01;AP;44,927;3,69;13390,544;3,702727273;0;0
2017-10-01;AP;69,786;3,69;13380,634;3,736744186;0;0
2017-11-01;AP;59,798;3,65;13298,71;3,807384615;0;0
2017-12-01;AP;69,803;3,323333333;14040,253;3,930869565;0;0
2018-01-01;AP;64,852;3,4435;12039,19;4,061597938;0;0
2018-02-01;AP;64,831;3,79;11697,073;3,999333333;0;0
2018-03-01;AP;69,825;3,6514;13197,447;3,956574074;0;0
2018-04-01;AP;59,865;3,79;12772,503;4,070482456;0;0
2018-05-01;AP;89,817;3,856666667;12932,837;4,162279661;0;0
2018-06-01;AP;60;3,836;12642,678;4,111094828;0;0
2018-07-01;AP;89,904;3,9718;12486,207;4,039041379;0;0
2018-08-01;AP;74,956;3,9718;14405,276;3,919974138;0;0
2018-09-01;AP;94,715;3,84;13786,505;4,221417391;0;0
2018-10-01;AP;104,888;4,24;14643,866;4,329642857;0;0
2018-11-01;AP;99,896;3,99;13324,635;4,087508621;0;0
2018-12-01;AP;54,936;3,99;14081,981;3,921077586;0;0
2019-01-01;AP;60;3,99;12868,323;3,871110345;0;0
2019-02-01;AP;40;3,59;12217,707;3,791706897;0;0
2019-03-01;AP;35;3,59;13592,804;3,979695652;0;0
2019-04-01;AP;59,836;3,856666667;13621,387;4,037285714;0;0
2019-05-01;AP;84,619;3,915714286;14082,813;4,185696429;0;0
2019-06-01;AP;80,614;3,915714286;13367,004;4,004044643;0;0
2019-07-01;AP;57,148;3,915714286;14515,695;3,915920863;0;0
2019-08-01;AP;84,613;3,915714286;15417,6;3,842212389;0;0
2019-09-01;AP;86,952;3,59;14360,756;3,854396552;0;0
2019-10-01;AP;94,816;3,589;15372,5;3,944845588;0;0
2019-11-01;AP;84,357;3,699;14835,5;3,972133929;0;0
2019-12-01;AP;94,192;3,698333333;15821,024;3,98387069;0;0
2020-01-01;AP;76,964;3,817777778;13648,262;4,000183824;0;0
2020-02-01;AP;24,813;3,874;13538,054;3,8663125;0;0
2020-03-01;AP;44,706;3,885;12720,234;3,672;0;0
2020-04-01;AP;4,951;3,678888889;11492,16;3,192053571;0;0
2020-05-01;AP;24,847;3,8;10018,844;2,994821429;0;0
2020-06-01;AP;12,92;3,826;12922,022;3,169157143;0;0
2020-07-01;AP;39,754;3,627142857;14632,656;3,393651376;0;0
2020-08-01;AP;44,729;3,69;16227,539;3,471358025;0;0
2020-09-01;AP;39,735;3,69;16468,129;3,471358025;0;0
2020-10-01;AP;24,699;3,69;17964,505;3,689375;0;0
2020-11-01;AP;14,85;3,69;15574,938;3,685784314;0;0
2020-12-01;AP;29,707;3,95;18140,228;3,753107143;0;0
2021-01-01;AP;29,759;3,95;15016,085;3,923347368;0;0
2021-02-01;AP;34,784;4,26;13453,047;4,247395833;0;0
2021-03-01;AP;59,635;4,78;14853,61;4,78920354;0;0
2021-04-01;AP;24,809;4,805;14166,708;4,813980583;0;0
2021-05-01;AP;39,727;4,868888889;15675,257;4,899553571;0;0
2021-06-01;AP;19,855;5,216666667;16145,405;4,933375;0;0
2021-07-01;AP;24,825;5,46;17117,964;5,03106383;0;0
2021-08-01;AP;24,787;5,586666667;16956,287;5,113195876;0;0
2021-09-01;AP;14,886;5,7675;16462,924;5,237272727;0;0
2021-10-01;AP;10,01;5,8575;17079,598;5,488020833;0;0
2021-11-01;AP;24,844;5,9;16005,9;5,931447917;0;0
2021-12-01;AP;14,91;5,9;17423,892;5,915025;0;0
2022-01-01;AP;19,913;5,96;13835,896;5,881030928;0;0
2022-02-01;AP;14,929;5,96;14557,956;5,870752688;0;0
2022-03-01;AP;34,805;6,286666667;15604,959;6,109304348;0;0
2022-04-01;AP;39,726;6,4425;15279,948;6,369375;0;0
2022-05-01;AP;124,776;6,517777778;16291,5;6,50858156;0;0
2022-06-01;AP;24,886;6,435714286;15595,953;6,438728814;0;0
2022-07-01;AP;14,918;5,976666667;16438,6;5,321219048;0;0
2022-08-01;AP;29,72;5,655;18134,758;4,951118881;0;0
2022-09-01;AP;5;5,35;18295,757;4,639130435;0;0
2022-10-01;AP;24,833;4,99;17797,453;4,536029412;0;0
2022-11-01;AP;29,724;5,223333333;16753,183;4,683098592;0;0
2022-12-01;AP;15;4,925;17284,731;4,513714286;0;0
2023-01-01;AP;39,718;5,186;15558,3;4,578970588;0;0
2023-02-01;AP;14,919;5,113333333;14556,154;4,738529412;0;0
2023-03-01;AP;29,88;5,155;16591,016;5,197894737;0;0
2023-04-01;AP;19,956;5,5;15811,4;5,144558824;0;0
2023-05-01;AP;24,959;5,32;17518,691;5,002020202;0;0
2023-06-01;AP;24,948;5,186666667;17218,214;5,032159091;0;0
2023-07-01;AP;39,904;5,306666667;15853,997;5,283516484;0;0
2023-08-01;AP;59,838;5,397777778;18467,635;5,490173913;0;0
2023-09-01;AP;49,83;5,495;17039,263;5,675977011;0;0
2023-10-01;AP;49,943;5,5475;17381,254;5,615555556;0;0
2023-11-01;AP;40;5,4425;16127,413;5,600571429;0;0
2023-12-01;AP;70;5,3525;17159,976;5,544157303;0;0
2012-01-01;BA;19579,835;2,09859498;152902,2;2,803143132;816,118;7892,389
2012-02-01;BA;16765,86;2,083906052;135287,429;2,784973849;1489,8;6950,268
2012-03-01;BA;18252,976;2,076043891;146401,15;2,775252747;814,164;3879,51
2012-04-01;BA;17197,753;2,089095719;142199,16;2,771227614;29,267;2122,623
2012-05-01;BA;16831,914;2,142316401;145111,91;2,77171878;5746,034;8173,428
2012-06-01;BA;17334,1;2,139341682;153150,751;2,741875729;14389,396;9685,478
2012-07-01;BA;13317,924;2,122594663;149958,614;2,71986224;15066,511;10386,383
2012-08-01;BA;14031,89;2,119413167;162503,663;2,735282379;16304,991;5475,81
2012-09-01;BA;12527,544;2,112708034;155794,728;2,723994097;15120,66;9028,608
2012-10-01;BA;15747,953;2,140311676;168674,182;2,78555915;7224,112;3411,518
2012-11-01;BA;15147,43125;2,153100998;151224,293;2,811770435;1873,444;339,135
2012-12-01;BA;20877,12663;2,164836601;179521,841;2,81935514;0;1228,934
2013-01-01;BA;21318,38;2,186659438;158609,862;2,827497817;129,071;746,053
2013-02-01;BA;22181,45;2,252816364;140640,6;2,975598696;406,863;161,877
2013-03-01;BA;20035,404;2,287246667;151525,449;2,971703726;22,781;9,734
2013-04-01;BA;18349,679;2,31145873;153672,398;2,964992776;2102,981;5115,831
2013-05-01;BA;16546,15;2,321741313;157581,667;2,941350161;10271,291;4338,286
2013-06-01;BA;17814,883;2,315206242;157335,966;2,947081402;11447,32;9936,509
2013-07-01;BA;20711,139;2,306529124;166864,94;2,930045084;18269,173;13957,557
2013-08-01;BA;19708,813;2,291075015;167241,237;2,915176331;22296,713;12839,691
2013-09-01;BA;19078,649;2,275564014;159185,556;2,909796743;17165,597;12037,701
2013-10-01;BA;20932,982;2,226379078;174398,694;2,832519598;16248,404;5805,3
2013-11-01;BA;19694,774;2,22958589;169436,759;2,837533373;10759,688;1000,217
2013-12-01;BA;29167,227;2,279737041;187238,248;3,024574545;341,157;49,672
2014-01-01;BA;28841,568;2,307528313;185530,334;3,035077643;332,297;5,689
2014-02-01;BA;24271,76076;2,314254647;161048,317;3,042540884;238,142;34,428
2014-03-01;BA;23568,59;2,321740914;163094,303;3,041868095;0;0
2014-04-01;BA;21791,136;2,380661538;176540,825;3,031426606;5321,917;7328,31
2014-05-01;BA;20231,425;2,426029586;173618;3,036587209;13745,879;14161,643
2014-06-01;BA;18330,192;2,426029586;171858,916;3,036587209;16878,499;12341,445
2014-07-01;BA;18949,69;2,334761515;176018,28;2,930774194;18814,577;15248,018
2014-08-01;BA;18716,861;2,305103513;175031,824;2,90723741;23031,635;13924,934
2014-09-01;BA;19474,987;2,380288098;181471,44;3,013707692;23898,564;15506,826
2014-10-01;BA;22642,207;2,40200737;195674,548;3,037025751;18497,108;13357,367
2014-11-01;BA;23614,99;2,415181992;169210,252;3,116254197;10571,249;10884,583
2014-12-01;BA;30753,33;2,393670267;215920,14;3,116380608;443,254;5727,614
2015-01-01;BA;28211,635;2,387559248;207030,611;3,102943662;20,557;0
2015-02-01;BA;36679,529;2,507025608;156029,186;3,468354858;493,37;0
2015-03-01;BA;42797,825;2,499190073;169595,597;3,468441606;242,646;26,69
2015-04-01;BA;42687,818;2,503325948;165182,302;3,480723312;308,965;7132,32
2015-05-01;BA;38598,063;2,489106246;157669,921;3,448455482;3759,57;20427,516
2015-06-01;BA;42757,574;2,493676727;168706,78;3,457898014;4584,295;23216,48
2015-07-01;BA;43467,969;2,489106862;170199,59;3,454109159;6681,066;27824,584
2015-08-01;BA;42325,246;2,498975879;162410,793;3,467230843;7825,543;30671,763
2015-09-01;BA;44587,088;2,482971253;168705,526;3,466571142;7684,027;31240,369
2015-10-01;BA;51934,25;2,642355161;168769,724;3,683570658;9850,436;24232,714
2015-11-01;BA;44583,552;2,818799095;155895,4;3,78179458;5545,915;9852,961
2015-12-01;BA;49488,208;2,874917425;200598,1;3,798676871;200,565;442,624
2016-01-01;BA;37708,124;2,920891725;174682,785;3,775132287;0;0
2016-02-01;BA;27280,626;3,067907625;174254,217;3,80790941;4577;0
2016-03-01;BA;22438,374;3,180044288;190786,308;3,809634615;5397;0
2016-04-01;BA;21338,97;3,146409509;179619,234;3,8082;11006;2879,712
2016-05-01;BA;26126,33;3,030017613;173976,707;3,829756688;8492,814;11519,354
2016-06-01;BA;25869,573;2,93343825;180980,171;3,740352778;7143;9230,168
2016-07-01;BA;25733,406;2,975404451;176509,547;3,799218774;10358,103;7921,395
2016-08-01;BA;26493;2,964163239;182385,9;3,800298346;11262,016;8768,122
2016-09-01;BA;22439,1;2,937382374;193118,225;3,689391462;6624,223;5730,252
2016-10-01;BA;23988;2,984374327;185871,968;3,779860798;7121;3803,639
2016-11-01;BA;21530,977;3,026976553;181552,346;3,762321362;3861,104;375,981
2016-12-01;BA;25100,672;3,064483696;216855,349;3,832786737;0;0
2017-01-01;BA;20475;3,076208219;202833,361;3,778522498;0;0
2017-02-01;BA;17794,5;3,160139194;175285;3,845979464;0;0
2017-03-01;BA;18556,855;3,127928035;199632,909;3,784993917;0;0
2017-04-01;BA;16471,875;3,078568815;184209,548;3,698607663;889,558;2980
2017-05-01;BA;18581,88;3,026489783;188364,476;3,730730793;9042,181;14237
2017-06-01;BA;18104,62;2,933540284;193932,188;3,602582622;6707,693;13854
2017-07-01;BA;20341,035;2,967104328;185897,961;3,735238567;7823,188;16133
2017-08-01;BA;25926,303;2,997513935;187555,184;3,854284292;13445,139;13971
2017-09-01;BA;27783,983;3,022181319;174663,535;3,956260929;14036,259;15489
2017-10-01;BA;28419,162;3,025444321;181100,852;3,973846667;15053,953;15705
2017-11-01;BA;29951,674;3,051191667;173002,092;4,012455296;7715,967;12634
2017-12-01;BA;34950,065;3,067809392;204658,604;4,026318741;0;1054
2018-01-01;BA;37492,264;3,160796925;191828,587;4,129871665;0;0
2018-02-01;BA;32664,09;3,321516879;159015,531;4,279959243;0;0
2018-03-01;BA;32230,97;3,371400309;182539,92;4,301650334;0;0
2018-04-01;BA;27380,477;3,406347376;172997,088;4,283079137;771,852;5005,929
2018-05-01;BA;27843,613;3,457074573;162049,638;4,481782645;5395,111;17468,868
2018-06-01;BA;38993,353;3,509393456;165660,671;4,650037821;9796,501;20577,67
2018-07-01;BA;37308,9;3,507197683;162630,514;4,665072373;13018,444;23212,724
2018-08-01;BA;42872,841;3,436890656;171612,937;4,645630032;12950,855;27478,721
2018-09-01;BA;49053,778;3,467044615;148645,549;4,798490594;11245,752;29656,72
2018-10-01;BA;59708,88;3,513067754;159855,384;4,893020208;15098,289;23450,617
2018-11-01;BA;59323,12;3,382570579;152877,596;4,736748354;9922,051;15471,488
2018-12-01;BA;56404,841;3,351840857;181056,23;4,505608271;2014,994;3165,093
2019-01-01;BA;55258,4;3,394797437;180092,4;4,499906269;0;0
2019-02-01;BA;46131,012;3,370613876;157018,05;4,464540299;0;0
2019-03-01;BA;45466,001;3,446045249;161466,203;4,547891548;0;0
2019-04-01;BA;46182,823;3,481449712;168850,501;4,589235182;96;10733,843
2019-05-01;BA;47187,996;3,581673898;165405,9;4,701658237;4735,826;30064,71
2019-06-01;BA;47229,205;3,490105026;159714,995;4,642025167;13370,513;19377,885
2019-07-01;BA;50025,536;3,341450549;170447,831;4,486967516;13118,437;28819,066
2019-08-01;BA;46626,301;3,41490007;169235,301;4,509335846;14087,163;27233,25
2019-09-01;BA;45658,372;3,458565585;163845,793;4,569041265;15114,46;25191,717
2019-10-01;BA;52375,001;3,462929904;178189,302;4,58907438;14743,241;21336,712
2019-11-01;BA;51790,501;3,432369417;171160,019;4,586837537;8113,541;2958,861
2019-12-01;BA;61068,448;3,526147925;198256,647;4,683328939;8113,541;0
2020-01-01;BA;57160,302;3,616049026;184670,488;4,717075083;0;0
2020-02-01;BA;46914,303;3,574149624;170175,54;4,618671386;0;0
2020-03-01;BA;37687,463;3,581631511;147939,591;4,605737778;0;0
2020-04-01;BA;27315,554;3,359892707;131586,532;4,273347193;2402,4;3086,85
2020-05-01;BA;26721,801;3,044279157;138300,753;3,908176647;9058,326;18239,825
2020-06-01;BA;32283,469;3,17339072;145445,028;4,182055742;14463,596;18553,009
2020-07-01;BA;36590,312;3,300945033;159461,283;4,394684315;16963,302;21184,049
2020-08-01;BA;43710,074;3,246397397;157258,578;4,476237907;15590,312;22642,154
2020-09-01;BA;43484,714;3,246397397;175574,699;4,476237907;20761,826;23685,073
2020-10-01;BA;45689,9;3,094889908;196409,253;3,990082569;20257,487;23910,147
2020-11-01;BA;43045,554;3,466887879;181024,699;4,436212766;11712,29;12372,473
2020-12-01;BA;53672,462;3,503963283;213229,354;4,470336188;5812,757;12849,694
2021-01-01;BA;50218,9;3,673810707;185622,431;4,736184557;0;0
2021-02-01;BA;45283,716;4,032653595;150023,538;5,145333882;0;0
2021-03-01;BA;45249,7;4,555862682;151092,4;5,709314729;565,482;6034,1
2021-04-01;BA;42807,372;4,244174393;152912,203;5,509908511;2469,55;15115,998
2021-05-01;BA;40329,9;4,726842183;164125,1;5,757174231;7709,046;24954,027
2021-06-01;BA;35776,3;4,904163728;168483,416;5,907416459;16602,056;26856,072
2021-07-01;BA;36637,582;4,97586295;183595,806;6,010175317;23656,167;29386,347
2021-08-01;BA;33589,9;5,043263946;170987,559;6,120022788;23641,509;28339,775
2021-09-01;BA;32486,485;5,10822076;180903,692;6,176578561;17245,983;28912,615
2021-10-01;BA;33721,2;5,185927429;184943,641;6,312091245;14558,688;19754,489
2021-11-01;BA;32018,373;5,603315992;170168,2;6,788572947;13444,801;10670,915
2021-12-01;BA;37699,564;5,521786145;201301,05;6,772277108;1111,91;514,715
2022-01-01;BA;35584,449;5,490746114;172831,867;6,888872651;0;0
2022-02-01;BA;37329,932;5,276612022;161314,929;6,916492375;0;0
2022-03-01;BA;55843,059;5,495765504;156035,091;7,425471154;0;0
2022-04-01;BA;43662,115;5,756547619;165185,891;7,281415441;452,45;7753,58
2022-05-01;BA;42433,636;6,036493599;162813,715;7,72197274;8191,585;23907,083
2022-06-01;BA;43763,468;6,123784916;163770,929;7,974353933;11968,971;31350,961
2022-07-01;BA;31957,605;5,438044309;178849,9;6,502605364;22037,459;34368,168
2022-08-01;BA;25353,548;4,77173738;198395,411;5,633690323;27269,068;25955,965
2022-09-01;BA;29409,901;4,367474747;198856,516;5,46123348;25638,443;23842,211
2022-10-01;BA;39723,2;3,853867925;189830,1;5,384230769;21248,47;34061,857
2022-11-01;BA;39824,21;4,000454545;176951,728;5,508740741;10530,039;17019,219
2022-12-01;BA;41023,716;4,025961003;223820,444;5,167917808;5208,382;4106,853
2023-01-01;BA;34634,38;4,477518911;199152,83;5,532785388;0;421,986
2023-02-01;BA;30775;4,363066884;191383,218;5,392202284;0;499,762
2023-03-01;BA;33591,81;4,575587097;195777,525;5,861190168;0;608,673
2023-04-01;BA;33652;4,500792079;176987,772;5,849727385;5349,549;17549,718
2023-05-01;BA;33139,216;4,39994575;204093,32;5,522772277;15491,817;24663,782
2023-06-01;BA;33084,33;4,380950888;196626,947;5,573505688;23819,938;29576,957
2023-07-01;BA;33622,885;4,590650264;192431,594;5,946;25162,963;28224,446
2023-08-01;BA;38910,71;4,507081545;196506,04;6,091264957;22560,341;32893,962
2023-09-01;BA;44037,299;4,429599619;185967,7;6,10084507;18944,944;32743,928
2023-10-01;BA;51613,955;4,310258333;191435,817;6,069934694;19290,796;36817,363
2023-11-01;BA;49125,435;4,265231317;189691,72;5,916754617;11904,015;26851,016
2023-12-01;BA;56015,838;4,208768046;216891,763;5,857332696;2439,898;5989,79
2012-01-01;CE;7356,229;2,191956274;88589,929;2,719696381;0;0
2012-02-01;CE;7447,626;2,193060787;82075,591;2,762688196;0;0
